,val_loss,val_categorical_accuracy,loss,categorical_accuracy
0,3.1903272826549642,0.2515045128082679,3.8434652487785734,0.1195686248249227
1,2.7364972658836493,0.35330993050677606,2.991481718863654,0.23318076419670744
2,2.597593776440788,0.41048144288323707,2.6258077812954226,0.29575522037776436
3,2.124256819456726,0.4638916739639093,2.3724048032724143,0.34453570962520264
4,1.8438855130430927,0.5007522563667689,2.204058907504246,0.38453821592648146
5,1.6784781961287993,0.5280842536699808,2.0620817838623138,0.4155746436448327
6,1.5620736476172177,0.5531594791826059,1.9399135364948885,0.4437268792805578
7,1.506419856246998,0.5729689076468124,1.8466200357515226,0.46705122529634435
8,1.420375719950455,0.591273824767459,1.7590642736820497,0.49652015694600826
9,1.3690892827427137,0.584754264791129,1.6731419245481745,0.5122578220910372
10,1.3327357097638168,0.597793383428541,1.6092996519630969,0.5335130719818945
11,1.2957252506745853,0.6118355122588224,1.5471242601441413,0.5495642368244418
12,1.2276654850276805,0.6318956907528454,1.4930427158967896,0.5620415098047218
13,1.2554054054596957,0.629137415584614,1.4502260430314053,0.5762116792426377
14,1.2365525336478396,0.6271313990549434,1.422908355695819,0.5812276654598055
15,1.2059843494157974,0.6406720219368681,1.385877031414133,0.5930779387610213
16,1.2068078999174991,0.6281344056757188,1.3383652013075733,0.6058687096337508
17,1.1714366663064257,0.6439318010506921,1.3054709792458545,0.6161514875679391
18,1.1795392809743988,0.6469408249185461,1.2823843424862413,0.6228603726793991
19,1.130367712307359,0.6524573790363467,1.2435921727994355,0.6347733439715412
20,1.1934236679954777,0.643681044489474,1.2089313101010588,0.6415449273355314
21,1.1505699471879747,0.658224676503102,1.1849248145499478,0.6522039065047696
22,1.1186301043124471,0.6552156522615982,1.1735124725765984,0.6526428029241065
23,1.1382395862456909,0.6552156520224622,1.1502825575821436,0.6603548870025978
24,1.1515292251480738,0.6582246810466859,1.1295213913482531,0.6676280693736104
25,1.1358323786837408,0.6549649017385638,1.0990361656482799,0.6742115533122434
26,1.156464105174917,0.6577231722137514,1.084868672963063,0.675779049822855
27,1.1400374113437286,0.6547141453268057,1.0722666891759238,0.6789140424441974
28,1.10539607026632,0.6670010080159368,1.0456247024681435,0.6907016165099986
29,1.075845387329907,0.6760280929812218,1.0450475800036636,0.6902627179679306
30,1.1400662616358597,0.6584754322123982,1.023440347370948,0.6970343008124498
31,1.14426973360472,0.6604814473371449,1.0032419952690597,0.7021756887256527
32,1.1113636073401365,0.6705115411202671,0.9947802030641806,0.7048090821194779
33,1.1283916130647018,0.6534603862998,0.9847730858713581,0.7093861712745099
