,val_loss,val_categorical_accuracy,loss,categorical_accuracy
0,3.4030991673110838,0.22467402152814261,3.9742832012225544,0.10094676732398461
1,2.985849602172224,0.30591775295338636,3.1617506763181518,0.19286475617141213
2,2.8038232615862113,0.35180541751168315,2.811869735814642,0.24647313326875636
3,2.3964325318723887,0.4049648933389122,2.5659481889215394,0.29826321462245786
4,2.093230532129167,0.4355566698007861,2.3921191340457293,0.3279202464327737
5,1.9352253986337598,0.4739217623963638,2.239803551775481,0.36453696375312056
6,1.8237845441522664,0.4882146431994414,2.115970941328077,0.3904947032430821
7,1.7033063420799814,0.5050150446571342,2.026748906124258,0.4120007532690377
8,1.699497643241672,0.5122868617624792,1.9422884014484105,0.4370806947629858
9,1.5568638451120917,0.5541624868645472,1.8664959627181745,0.4603423397476318
10,1.5676401920519478,0.5456369107023046,1.8119324524579463,0.47018621694040835
11,1.5050008291585992,0.5559177536035373,1.752043005993945,0.48454448585413384
12,1.4625806663794407,0.5707121398318615,1.6957102820853678,0.501159946831336
13,1.4598494066876417,0.5742226672866041,1.643633376446568,0.5159571139545185
14,1.3990641438674065,0.5722166518479914,1.596153345928124,0.5316947770982755
15,1.4064940519354407,0.5852557706797016,1.560639984219476,0.5404100582116644
16,1.3835926061288764,0.580742229041508,1.521267797926151,0.5524484306635532
17,1.385483555264076,0.5835005040004954,1.4685704951690233,0.568687694649299
18,1.3234691474896856,0.6073219694249489,1.4504551974439541,0.5696281909837986
19,1.3433158435936319,0.601053166801975,1.426446657897133,0.5800363674598231
20,1.3106523371986305,0.6068204621314525,1.4040609642632502,0.5865571533140997
21,1.352839731046166,0.5852557698427255,1.3847749495223753,0.5909461440715051
22,1.3640695741267477,0.601053163394287,1.339298093944547,0.6009781211437092
23,1.314938465505091,0.6048144473803557,1.3190479933471841,0.611762496945073
24,1.2875247035724828,0.617101307842533,1.3083704553268436,0.6119505956192526
25,1.3920165927204469,0.58876630181116,1.287089261480077,0.616527685779592
26,1.3170994423935143,0.6095787379722538,1.2608309709672247,0.624427866394583
27,1.3162639136897885,0.5985456377626541,1.2371988929665658,0.6305724548444426
28,1.2823739879827203,0.6128385198959256,1.2244841801244957,0.6359646430104658
29,1.27154880729219,0.6233701155172547,1.2201988543901439,0.6377829384023445
30,1.2969745705754252,0.6188565750448491,1.1871702534942106,0.6478776144259357
31,1.3228940657053214,0.6078234760907134,1.1854558250838159,0.646184717751542
32,1.2468060940773102,0.6386660039275436,1.1689381709075795,0.6563420946698658
33,1.272071845433418,0.6303911782285514,1.1454075760651221,0.6590381875681843
34,1.225361205988686,0.6321464427704797,1.1408058461727966,0.6634898795118241
35,1.2742020145521957,0.627382145094178,1.1050947558671316,0.6683177643827125
36,1.2843848014308314,0.6258776389069878,1.1231623407523605,0.6627374805434832
37,1.2356520765942103,0.6356569743802101,1.098003081718099,0.6728948571889914
38,1.3002847108762028,0.6206118417390012,1.101360040343632,0.6686312684490207
39,1.2054309132345462,0.6466900746794857,1.082156935069425,0.679227543251665
40,1.2040092399868827,0.6466900740368077,1.0638483883153758,0.6859991278451949
41,1.2672170565324419,0.6296389221756484,1.0493053987232657,0.6888833187487337
42,1.2928947482926916,0.6291374160031019,1.035408634490388,0.6888833199296897
43,1.243351035036797,0.63565697512751,1.0247038252877325,0.6952787049400133
44,1.2442618369338745,0.6424272838184085,1.0209191728216764,0.6913913130775141
45,1.1839378077084706,0.6552156512303242,1.014462077981649,0.6997930945494428
46,1.2361438886571672,0.6446840567747831,0.9952112021465064,0.7051225821346585
47,1.2685856257183263,0.6384152488011414,0.9984430319702777,0.7030534857836284
48,1.2712397630080774,0.6426780387654587,0.999869258379561,0.701674088862811
49,1.2699959569254753,0.6359077308816441,0.9783200938407587,0.7080067750151774
50,1.2728263971021208,0.6346539663545108,0.9695676452381513,0.7108282675578068
51,1.2923425619855688,0.6336509593600854,0.9569583310252171,0.7160323541757417
52,1.2217126246560421,0.6529588826979653,0.9480062437076928,0.717474453138613
53,1.3173639302925695,0.6281344104285465,0.9445467211847522,0.7174744517446364
54,1.2766810082265343,0.638916754390794,0.9292762794945485,0.7229293401326959
55,1.2624976513916655,0.6356569774142479,0.9312468425511073,0.7228039395466098
56,1.244938353777171,0.6436810485996238,0.9085920367713887,0.7290112243093916
57,1.2813842280159742,0.633901706191458,0.9109759543321597,0.7296382229868854
58,1.285162904168084,0.6321464430843456,0.9040491391599077,0.7314565195298224
59,1.2962534326308948,0.6308926845505579,0.9275366246337778,0.7231174379024724
60,1.3009359643177139,0.6339017095543078,0.8852760142364863,0.7356574081187637
61,1.2341866557791814,0.6494483468734632,0.8707514562138315,0.7395448002428671
62,1.263243592580558,0.6449348094948795,0.880233846822049,0.7358455082317663
63,1.2411430435051531,0.6406720211297842,0.8593816722296675,0.7446861875244828
64,1.2858974050016796,0.6409227711894926,0.8712037685889272,0.7394193994699209
65,1.327117513031993,0.6236208674900511,0.8449381981473618,0.748761677758448
66,1.2669252813639589,0.6456870670872203,0.8462064890840882,0.7475703793324245
67,1.2485122865097693,0.6429287945793768,0.847603858339427,0.7465044826547571
68,1.296921304618583,0.6356569782213318,0.8490969999448372,0.7488870770439876
69,1.2667014826324543,0.6499498551235037,0.8339355021249882,0.7522728701984406
70,1.2634689496118303,0.6406720184693963,0.8302674119327051,0.7510188749400237
71,1.292866512370803,0.6424272856866584,0.8461350663432253,0.7428678918298909
72,1.3237874961664589,0.6321464423968297,0.8254554988941927,0.7552824631381001
73,1.3102021350664503,0.637412243032288,0.8284993290684426,0.7532133658602437
74,1.2643671035168762,0.6371614890567279,0.8259087082465036,0.7532760649947539
75,1.322159324629735,0.6354062224074137,0.8113484668787,0.7588563534083191
76,1.2871134286539008,0.6429287919189889,0.7996022591240183,0.7607373466117381
77,1.3030191864986478,0.6351554711968633,0.7925095904717304,0.7604238507672757
78,1.3359189573955632,0.6258776355590839,0.8051726994742285,0.7616151470892542
79,1.305067852273987,0.639919767229105,0.7863680426510413,0.7616778449456411
80,1.2662040331777382,0.6484453391915219,0.7950111503017772,0.7646874386177922
81,1.3114236191796922,0.6361584832729285,0.7811819986531978,0.7697661273254781
82,1.2858794645117662,0.6354062261588594,0.7710792408915431,0.7663803370337223
83,1.2410504090092487,0.6572216728715266,0.7713084491534445,0.7690764285642246
84,1.265290746896891,0.6504513598612343,0.7584707030114488,0.7722114200569319
85,1.3274222329004837,0.6354062249332876,0.7560013527929674,0.771772521959591
86,1.2605747026928449,0.6552156511854862,0.7451017355237218,0.7783560067503061
87,1.293841616230958,0.6496991042716572,0.7664002881123957,0.7710828236019553
88,1.3233719157837818,0.6389167513567562,0.7509024564588591,0.7741551164086168
89,1.249417117001898,0.6587261820927546,0.7414980666586146,0.7787322058738365
90,1.3501387058851593,0.6359077308368061,0.741727884196661,0.7767885109572376
91,1.3084990411488677,0.6444333035913609,0.7437356504887815,0.777603607389559
92,1.317074700487533,0.6356569740513981,0.7433888374155865,0.7785441064559536
93,1.3074804913615032,0.6451855608100519,0.7465768153259796,0.7772901089103688
94,1.2934252122041574,0.6494483476805472,0.7332787983461909,0.7814909976712214
95,1.3214995374112812,0.6396690137617088,0.7243895802993268,0.7846259915557384
96,1.2958970379267438,0.6411735250753768,0.7224364597428606,0.7800489033686419
97,1.3161436877434807,0.6401705186488994,0.7197588868885326,0.7831838970326639
98,1.304705743983373,0.6529588788717895,0.6921653149139022,0.7970405612793736
99,1.3253987394161186,0.6519558719670402,0.7147110102991227,0.7861307888010377
100,1.3091975133062723,0.64543631348531,0.705028449302856,0.7885760823808364
101,1.3574431233683464,0.6426780410671425,0.7109035840601942,0.7862561884640347
102,1.3504704602862314,0.6424272863293363,0.7042911043510339,0.7937174715609512
103,1.2589207854768338,0.6612337062746256,0.7011756324694817,0.7911467768382231
104,1.252535880747865,0.6647442399020659,0.6933201739119694,0.7924007737036372
105,1.3757613911372848,0.6303911783331734,0.6825088708294141,0.7976048617865555
106,1.311985727657406,0.6532096336394877,0.6931427845282796,0.7906451768856885
107,1.2827981603121685,0.6599799459622641,0.6940056366213093,0.791773774502935
108,1.3118101521026166,0.6376629942428385,0.6971012628805721,0.7927769747518268
109,1.3846570573515495,0.627632904166324,0.6778755915173169,0.796350862719929
110,1.340661014064982,0.6364092333774748,0.6721306763006846,0.7971659630987366
111,1.3342082231429777,0.646940825680792,0.6604250182484496,0.7993604577561592
112,1.338827058209579,0.6444333069542107,0.674793799010644,0.7985453603073186
113,1.3556457389979328,0.6313941877936886,0.677619602024103,0.7942817694819888
114,1.2813462805126232,0.6484453404021479,0.6735374089154086,0.8018057520721869
115,1.2816428688607937,0.6589769344840389,0.6540323965780727,0.8043764461932253
116,1.3971649541060926,0.6281344112804684,0.6534546971904109,0.8040002462699336
117,1.3580831856043671,0.6376629928528605,0.6535615978928463,0.806570939931296
118,1.3378341033561538,0.6456870632610445,0.6546017902907522,0.8016803498940525
119,1.3177753014334943,0.6582246739921742,0.647008268156652,0.810332931573955
120,1.3137054937773027,0.6552156494218583,0.6446733467929736,0.8097059326498058
121,1.3527352028529167,0.6451855634256016,0.6399349038246186,0.8055677420742139
122,1.353889950927545,0.6369107390418574,0.6571193143143326,0.8053796437774917
123,1.2790444950641338,0.6639919803966371,0.6437660853155235,0.8099567320804415
124,1.3176712499578356,0.6496990997878574,0.6383798849590894,0.8108345293514376
