,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
18,2.5393949,0.0,0.0,0.0,0.0,5.727162,2.0586486,0.0,2.015949,0.0,0.0,0.0,2.8092527,0.0,0.0,0.0,0.0,0.0,0.0,1.6779401,0.0,0.0,0.0,4.127297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81783223,0.0,0.0,0.0,0.0
19,1.114511,0.0,2.265513,0.0,0.0,0.0,0.0,0.0,1.6357017,0.0,0.0,0.0,0.2651757,0.0,1.2846159,0.0,0.6405008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5129639,0.0,2.4169302,0.0,0.0,0.0,0.0,3.947094
20,0.0,0.0,0.0,0.0,0.0,1.0821934,0.0,0.0,6.0284357,0.0,0.6889354,0.0,0.0,0.0,3.4834702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2556578,0.08009899,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,8.708516,0.0,0.0,0.0,0.0,0.0,0.0,11.335524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0330563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,1.4783607,2.0872977,0.62367094,0.0,3.696516,0.0,2.9881167,0.0,0.7008262,0.18667746,2.240036,0.0,2.741447,0.0,1.5865563,0.0,0.0,0.5338142,0.0,0.0,0.0,0.38381892,0.0,4.7015305,0.0,0.0,2.1631296,3.0152411,1.0352787,0.28743827,0.76932096,0.0,0.0,0.0
24,1.6793321,0.0,2.9316018,1.455349,0.0,0.0,0.0,0.0,0.69435465,0.0,0.36750066,1.6875999,0.8083104,0.0,2.6160884,0.0,0.8894687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2301508,0.0,1.0426602,0.0,2.7679768,0.0,3.5355225,0.0,0.0,0.0,0.0,2.3137069
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7429056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6593544,0.0,1.8365536,0.0,0.0
26,1.6753006,0.0,0.47427464,0.55708057,0.67346156,0.0,4.348501,0.0,0.99179727,0.0,0.0,0.3080753,2.2886581,0.0,0.20075092,2.4475465,1.0107481,0.0,0.0,3.336565,0.0,0.0,0.0,0.8091744,0.0,3.3039634,3.9523935,0.0,2.8361664,0.67316306,0.08694345,0.0,1.7292589,0.0,0.0,0.0
27,0.6298215,0.0,2.5538943,0.43377155,1.943334,0.0,0.779785,0.0,1.4309796,0.0,0.77287185,0.87763816,0.1074937,0.0,3.3924637,0.0,1.8281522,0.0,0.0,0.0,0.46294218,0.0,0.0,0.0,0.0,1.6446769,3.5871391,0.0,1.784971,0.6143607,2.3285758,1.8120998,0.0,0.0,0.0,2.8479843
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1133752,0.0,0.0,0.0,0.0,2.9860709,2.1894453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6904566
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9234066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.449951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.75584745,0.0,2.3766437,1.5612094,1.3872032,0.0,0.90967804,0.0,1.5467193,0.0,0.0,2.0496182,1.1838433,0.0,2.8035102,0.0,1.9130081,0.0,0.0,1.0403665,0.0,0.0,0.0,0.0,0.0,1.491981,2.4476714,0.0,3.6516554,1.4409766,2.0103621,0.0,0.26904798,0.0,0.0,0.0
31,0.96654093,0.0,0.0,0.0,0.0,3.3925035,2.2300408,0.0,2.3046343,0.0,1.1392655,0.0,0.0,0.0,0.0,0.0,0.0,2.8749022,0.0,2.984855,0.0,0.0,0.0,0.0,0.0,2.1100032,0.0,0.0,0.0,0.0,0.0,3.0236957,2.367451,1.804745,0.0,0.0
32,0.0,0.0,0.0,0.0,3.0770166,0.0,2.4709053,0.0,0.0,0.0,0.0,0.0,5.0489917,0.0,0.0,0.0,0.0,0.0,0.0,2.179757,0.0,0.0,0.0,0.30756605,0.0,3.6008239,1.1027604,0.0,0.0,0.0,0.0,0.0,4.3613405,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.62012196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5452182,0.0,5.7515125,0.0,0.0
34,0.0,0.0,0.632313,2.1007526,0.0,0.0,2.9547374,0.0,2.9157648,0.0,0.055793762,1.5169203,1.108309,0.0,2.0441904,0.0,1.040229,0.0,0.13282073,0.0,0.22132775,0.0,0.0,0.23180377,0.813137,3.1735792,0.0,0.0,2.3845549,2.0741007,2.3987474,0.50142646,0.8599835,0.0,0.0,0.8953553
35,2.3349562,0.0,0.0,0.0,0.0,7.8912473,0.018176138,0.0,1.582228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6554091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2929337,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99483407,0.0,6.616611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.557125,0.0,0.04090196,0.0,0.0
37,0.0,2.614039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.220456
38,0.0,0.0,0.0,0.01583159,0.0,0.0,5.620411,0.0,1.71073,0.0,0.0,0.0,0.010901779,0.0,0.0,0.0,2.360782,0.0,1.9791569,1.9856124,0.0,0.0,0.0,2.8307106,0.0,4.120354,0.0,0.0,0.0,0.0,0.0,0.0,1.997743,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,5.766501,0.0,0.0,0.0,0.0,2.8102956,0.0,1.941698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.442729,0.0,0.3154615,0.0,0.0
40,0.80357397,0.0,1.45444,0.0,0.0,0.0,0.0,0.0,1.9515938,0.0,0.0,0.0,0.55164033,0.0,1.6955342,0.0,0.28635424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9409572,0.0,0.0,0.0,0.46439743,0.0,2.2114751,0.0,0.0,0.0,0.0,3.1842184
41,0.6102202,0.0,2.7652292,2.2585511,2.5889258,0.0,2.893798,0.0,1.7625471,0.0,0.0,1.1160929,1.7058218,0.0,1.7537322,0.0,1.6277872,0.0,0.0,1.5542303,0.0,0.0,0.0,0.0,0.06899935,1.4715662,1.1951593,0.0,2.8397174,0.4442324,2.4059632,1.8286257,0.2179186,0.0,0.0,0.122985706
42,0.3509245,0.0,0.0,0.0,0.0,0.0,2.3766205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7714568,0.0,0.0,0.0,0.0,4.1514697,0.0,1.9592729,0.0,0.0,0.0,0.0,0.0,0.0,3.2096574,5.9021397,0.0,0.0
43,0.7644097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86931473,0.0,0.0,0.0,0.6149184,0.0,0.0,0.0,0.0,3.1190805,2.0885556,4.3390145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93928087,4.001893,0.0,2.65871
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.576786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,3.0106382,0.0,0.0,1.9800332,0.0,0.0,0.0,7.3538723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1204987,0.0,0.0,0.0,3.1916711,0.0,3.1206298,2.546765,0.0,0.0,0.0,0.0,7.591278,0.0,0.0,0.0,0.0
46,0.25284636,0.0,0.0,0.0,1.3771276,0.0,2.8746185,0.0,0.035779506,0.0,0.0,0.0,5.5119276,0.0,0.0,0.0,0.0,0.0,0.0,0.3518198,0.0,0.0,2.7286417,0.0,0.0,2.1203675,1.9101397,0.0,0.0,0.0,0.53847456,0.0,2.022195,0.40025014,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4087124,0.0,0.0,0.0,3.9169703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.063942,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8526134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,2.6369116,0.0,0.0,0.0,0.0,2.0777237,0.0,2.6348996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.155952,0.0,0.958868,0.0,0.0
50,2.467589,0.0,0.0,1.5162057,1.0468619,0.0,5.7841187,0.0,1.7531633,0.0,1.2667654,0.0,0.8783408,0.0,0.0,0.0,0.23565587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.903192,0.0,0.0,0.0,0.0,0.0,3.4683254,0.0,0.0,0.0,0.0
51,0.40792155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9571352,0.0,0.0,0.0,1.0031295,0.0,0.30139256,0.0,0.0,0.0,0.0,1.9733266,0.0,0.0,0.0,0.0,0.1390746,0.0,0.0,0.0,0.0,0.0,2.0246627,2.1302567,0.0,0.0,0.0,1.8953257
52,1.048769,0.0,0.0,1.4472393,3.7290506,0.0,3.2899544,0.0,0.0,0.0,0.0,0.0,2.2319295,0.0,0.0,0.0,0.0,0.0,0.0,2.0800242,0.0,0.0,4.422962,0.032307804,0.0,1.5952541,0.67843866,0.0,1.3136146,0.0,1.1552283,0.0,0.79392827,0.0,0.0,0.0
53,0.93253994,0.0,0.9836826,0.0,0.0,0.0,0.0,0.0,1.5967033,0.0,0.0,0.0,0.0,0.0,0.9595118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3823867,0.0,0.0,0.0,3.6483896
54,1.4966629,0.0,1.9311882,2.6661944,1.5501438,0.0,2.3299022,0.0,1.63165,0.0,1.1210899,1.8113172,1.7008218,0.0,3.8526719,0.0,1.6507957,0.0,0.0,0.0,0.0,0.0,1.119374,0.6727655,0.0,5.3247957,0.6834784,0.0,2.501418,4.2152987,1.0277691,0.0,1.9113675,0.0,0.0,1.7337472
55,2.5799153,0.0,0.0,0.0,0.0,6.3229656,0.0,0.0,2.04323,0.0,0.0,0.0,2.0754075,0.0,0.0,0.0,0.0,3.9187498,0.0,0.0,0.0,0.0,0.0,3.4815962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1926618,1.6112947,0.0,0.0,0.0
56,1.390204,0.0,0.0,0.0,0.0,0.7435069,2.7966788,0.0,2.4083753,0.0,1.3419071,0.0,1.8213928,0.0,0.0,0.0,0.0,0.0,0.0,0.021244913,2.2786589,0.0,0.0,0.62006116,0.0,2.7460113,0.0,0.0,0.049299,0.0,0.16678417,2.3910398,0.0,0.0,0.0,0.32441938
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6537333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06947173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1.3728287,0.0,0.74746144,0.0,1.4560143,0.0,0.58918124,0.0,3.4782004,0.17377308,1.6054289,1.3376622,0.0,0.0,2.5165598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4034331,1.6862853,0.0,0.0,1.1376315,0.0,1.5551307,0.0,0.0,0.0,0.57824284
59,1.6219676,0.0,3.5010352,0.92703706,1.8526657,0.0,2.310886,0.0,0.37842262,0.29911864,0.20595384,1.1570452,1.8399348,0.0,1.7599335,0.0,1.6493605,0.0,0.0,1.1470344,0.0,0.0,1.9435692,0.0,0.0,1.2543905,2.5979164,0.0,4.8722434,1.066798,1.6599883,1.8609769,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8896475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92237514,0.0,0.0
61,0.0,0.0,0.0,0.0,0.62683636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0923004,0.0,0.0,0.0,1.956566,0.0,0.0,0.0,0.0,0.0,3.5670862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5644746,0.0,0.0,0.0
62,0.32720882,0.0,0.0,0.0,1.9748943,0.0,5.0169907,0.0,0.0,0.0,0.0,0.0,2.7930808,0.0,0.0,0.0,0.47521445,0.0,0.0,3.1870043,0.0,0.0,0.34151632,1.9878578,0.0,0.963331,2.8473492,0.0,0.0,0.0,0.0,0.0,0.51811844,0.0,0.0,0.0
63,0.19945797,0.0,0.1545639,1.4811808,0.0,0.0,1.1718673,0.0,0.94469464,0.0,0.0,1.0484033,1.0891716,0.0,1.728045,0.0,1.7196658,0.0,0.06605068,1.4014132,1.14541,0.0,0.0,1.0561452,1.4886671,0.833835,2.3546445,0.0,1.142682,0.0,2.6390355,0.60034704,0.0,0.0,0.0,1.2308475
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0985465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,2.4396853,0.0,0.0,1.1877279,0.0,0.0,4.391639,0.0,1.558698,0.0,0.5004337,0.0,0.15122882,0.0,1.8110945,0.0,1.8903718,0.0,1.2313206,0.0,0.52374303,0.0,0.0,0.0,0.0,3.6974432,0.0,0.0,0.6704947,1.2567922,0.0,0.9692258,0.0,0.0,0.0,0.7777307
66,0.88764596,0.0,0.0,0.0,0.0,8.531191,0.0,0.0,2.0220568,0.0,0.0,0.0,1.6753229,0.0,0.0,0.0,0.0,0.83931243,0.0,1.3605359,0.0,0.0,0.0,1.5649521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.278864,0.0,0.0,0.0,0.0
67,0.26150763,0.0,1.616234,0.0,0.0,0.0,0.0,0.0,1.5065091,0.0,0.0,0.0,0.0,0.0,0.93015933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40280887,2.2394698,0.0,0.0,0.0,3.7666156
68,0.0,0.0,0.0,0.0,0.9414203,0.0,0.0,0.0,3.3577657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.929904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,1.6404965,0.0,0.0,4.4370623,0.0,1.984144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.275707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5042872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.838903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5264363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,1.5139194,0.0,0.0,5.443465,0.0,0.0,0.0,0.0,0.75298965,4.848048,0.0,2.5122678,0.0,0.0,0.0,0.0,2.7786765,0.0,0.0,0.0,1.4174366,3.0259838,1.2134438,1.3006448,0.0,2.6481757,3.8649027,1.3071291,0.0,4.107527,0.0,0.0,0.0
73,1.0024018,0.0,2.096242,0.0,0.0,0.0,0.0,0.0,2.2734692,0.0,0.0,0.0,0.37776077,0.0,1.1124848,0.0,0.0015401244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.076137,0.0,0.0,0.0,0.8040273,0.0,1.3770964,0.2040919,0.0,0.0,0.0,3.4014976
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,4.58224,0.0,0.0,0.0,0.0,2.3476508,0.0,2.061197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.140948,0.0,0.30338192,0.0,0.0
76,2.2572615,0.0,0.0,0.0,0.0,6.5360813,0.9784736,0.0,1.8429065,0.0,0.0,0.0,0.4552154,0.0,0.0,0.0,0.0,0.0,0.0,2.5107288,0.0,0.0,0.0,3.7629268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3163582,0.0,0.0,0.0,0.0
77,0.4587636,0.0,0.0,0.0,0.0,0.0,2.3531501,0.0,2.078012,0.0,0.0,0.0,1.7377101,0.0,0.0,0.0,0.0,0.0,1.2243612,0.7009144,0.69093615,0.0,0.0,1.4295428,0.0,1.5190642,0.0,0.0,1.4246751,0.0,0.0,1.0242451,1.185044,0.9830995,0.0,1.1653261
78,0.0,0.0,0.47066623,0.0,0.0,0.67268133,0.0,0.0,1.685943,0.0,0.0,0.0,0.0,0.0,3.5422277,0.0,0.0,0.0,0.0,0.0,0.0,1.9128115,0.0,0.0,0.0,0.0,0.0,1.8937725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7277493
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.585718,0.0,0.0,0.0,4.1265664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2730641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,1.1506252,0.0,0.2715274,0.0,2.2682438,0.0,1.1605501,0.0,2.4461837,0.0,2.0307462,1.550281,0.36547053,0.0,1.8509092,0.0,0.15739289,0.0,0.0,0.0,0.0,0.0,0.0,1.6348448,0.0,3.7083616,0.0,0.0,0.0,1.6134489,0.25914913,2.853447,1.3625398,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.174053,0.0,0.0
82,1.8095946,0.0,0.0,0.0,0.0,7.6924763,0.59318465,0.0,1.9934695,0.0,0.0,0.0,1.8187194,0.0,0.0,0.0,0.0,0.0,0.0,0.46125692,0.0,0.0,0.0,2.2118452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3343942,0.0,0.0,0.0,0.0
83,0.0,0.0,1.128628,0.0,0.023002803,1.9251018,0.0,0.0,1.5908754,0.0,0.0,0.0,0.0,0.0,1.9712424,0.0,1.1560135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1203455,0.18750724,0.0,0.0,0.0,0.0,0.83577174,0.13182706,0.0,0.0,0.0,3.225928
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.356036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0796146,0.0,0.0,0.0
