,val_loss,val_categorical_accuracy,loss,categorical_accuracy,lr
0,4.450546698488122,0.12715299427509308,4.291885130914094,0.06368589401245117,0.0010000000474974513
1,4.298599667341393,0.14589665830135345,3.542137655127033,0.1439664363861084,0.0010000000474974513
2,4.023699770582483,0.20516717433929443,3.199736012044282,0.19500282406806946,0.0010000000474974513
3,3.6845865522595282,0.26747721433639526,2.982174512700839,0.23119795322418213,0.0010000000474974513
4,3.352061204031004,0.32320162653923035,2.8351999509983274,0.2604421079158783,0.0010000000474974513
5,3.0033880915443705,0.36119553446769714,2.7093412581857113,0.2876823842525482,0.0010000000474974513
6,2.764455767750378,0.37436676025390625,2.611694655038276,0.30465275049209595,0.0010000000474974513
7,2.562664064592866,0.40425533056259155,2.528414368039717,0.32381489872932434,0.0010000000474974513
8,2.358099735495771,0.4442755877971649,2.4452217397248486,0.3390318751335144,0.0010000000474974513
9,2.2058299587852686,0.45440730452537537,2.3747310699790396,0.35825660824775696,0.0010000000474974513
10,2.104060206611347,0.48277607560157776,2.321988974645341,0.36808815598487854,0.0010000000474974513
11,2.042794748884083,0.49797365069389343,2.2625497940061567,0.38631096482276917,0.0010000000474974513
12,2.0262139295251416,0.5020263195037842,2.1971276928721735,0.39432650804519653,0.0010000000474974513
13,1.926008338503079,0.5227963328361511,2.153338516338548,0.4081658124923706,0.0010000000474974513
14,1.863747950262091,0.5141844153404236,2.122403438436611,0.4177468717098236,0.0010000000474974513
15,1.8714161300852428,0.5268490314483643,2.0811359760375914,0.4235706627368927,0.0010000000474974513
16,1.7811933552965205,0.5364741683006287,2.0340057305921198,0.4328386187553406,0.0010000000474974513
17,1.7274727115998274,0.5359675884246826,2.018535832799185,0.4347172677516937,0.0010000000474974513
18,1.7185072657305902,0.5491387844085693,1.9686691977876378,0.4530026912689209,0.0010000000474974513
19,1.6846888240468296,0.5511651635169983,1.950479656164898,0.4561963677406311,0.0010000000474974513
20,1.6606988287261917,0.5628166198730469,1.9088082062861416,0.4663410484790802,0.0010000000474974513
21,1.6549094800649564,0.5729483366012573,1.8677712144188192,0.48262259364128113,0.0010000000474974513
22,1.6336297474371264,0.564842939376831,1.8525001350271209,0.48137015104293823,0.0010000000474974513
23,1.6417320322966262,0.5612968802452087,1.8345005701401766,0.48807063698768616,0.0010000000474974513
24,1.6104795803535794,0.5825734734535217,1.7946714334373253,0.49746382236480713,0.0010000000474974513
25,1.567052997837434,0.5785207748413086,1.7755482168291392,0.4960861802101135,0.0010000000474974513
26,1.554325788699868,0.5845997929573059,1.7522652891748378,0.5101759433746338,0.0010000000474974513
27,1.557215637107509,0.5962512493133545,1.7221068601227858,0.5195691585540771,0.0010000000474974513
28,1.5075094000546765,0.5982776284217834,1.7000244982562536,0.5216982960700989,0.0010000000474974513
29,1.490519664328632,0.606889545917511,1.676242006296087,0.5302774310112,0.0010000000474974513
30,1.436408431575895,0.6251266598701477,1.6688916820703135,0.5335963368415833,0.0010000000474974513
31,1.446263811267014,0.6160081028938293,1.6597442676521017,0.5330953598022461,0.0010000000474974513
32,1.4958947799126066,0.5952380895614624,1.6524932102909502,0.5349740386009216,0.0010000000474974513
33,1.4821013887360948,0.6160081028938293,1.6263933456103066,0.5429269075393677,0.0010000000474974513
34,1.4551020899321412,0.6058763861656189,1.6047448561540774,0.5506919622421265,0.0010000000474974513
35,1.4410709456711435,0.6210739612579346,1.572869568501442,0.5627152323722839,0.0009000000427477062
36,1.4211031518567054,0.6256332397460938,1.5490609943639047,0.568789541721344,0.0009000000427477062
37,1.4152168469105326,0.6327254176139832,1.538367008847878,0.5704802870750427,0.0009000000427477062
38,1.3889453454582887,0.6261398196220398,1.5221733369781882,0.5766171813011169,0.0009000000427477062
39,1.391769136338973,0.6342452168464661,1.506357252541821,0.5799987316131592,0.0009000000427477062
40,1.354426138186044,0.6398176550865173,1.5018786195822131,0.5783705711364746,0.0009000000427477062
41,1.3762855700084142,0.6377912759780884,1.4951285848755507,0.5827540755271912,0.0009000000427477062
42,1.3622033943883554,0.6464032530784607,1.4828517710948321,0.5837560296058655,0.0009000000427477062
43,1.3603454282339342,0.6474164128303528,1.4592916303036605,0.5913958549499512,0.0009000000427477062
44,1.3382507956378245,0.6403242349624634,1.4419274926745487,0.5956540703773499,0.0009000000427477062
45,1.3529329642940315,0.6448835134506226,1.431601859339417,0.6031686663627625,0.0009000000427477062
46,1.3695748137364876,0.649442732334137,1.4125660242751588,0.6044836640357971,0.0009000000427477062
47,1.325353062503123,0.6352583765983582,1.3960812309134827,0.6110589504241943,0.0009000000427477062
48,1.343140436523229,0.6489361524581909,1.4140654304329294,0.6052977442741394,0.0009000000427477062
49,1.3246865956133502,0.6504559516906738,1.3919332514529432,0.6135637760162354,0.0009000000427477062
50,1.3022575834964185,0.6560283899307251,1.3952822017493502,0.6091802716255188,0.0009000000427477062
51,1.2757032869313867,0.6560283899307251,1.3788405413528788,0.61262446641922,0.0009000000427477062
52,1.3014388943153312,0.6504559516906738,1.3665050751310874,0.6181351542472839,0.0009000000427477062
53,1.3021596139929095,0.649949312210083,1.352213342775496,0.6247103810310364,0.0009000000427477062
54,1.2860111145504582,0.6656534671783447,1.3457651730059712,0.6273404955863953,0.0009000000427477062
55,1.2761585836835665,0.6595744490623474,1.3368967215981569,0.623583197593689,0.0009000000427477062
56,1.2726457577949841,0.6631205677986145,1.2992524378838242,0.6411171555519104,0.0008100000559352338
57,1.2781047066173534,0.6661601066589355,1.28831302373155,0.6444987058639526,0.0008100000559352338
58,1.2525448028560588,0.6681864261627197,1.2927080767358787,0.6388002038002014,0.0008100000559352338
59,1.2713078767695325,0.6631205677986145,1.2742826127328155,0.6478176712989807,0.0008100000559352338
60,1.2426554648226398,0.6661601066589355,1.279456082122851,0.6433715224266052,0.0008100000559352338
61,1.2744057453874396,0.6545085906982422,1.2626227410362632,0.648381233215332,0.0008100000559352338
62,1.2524802304328757,0.6560283899307251,1.2538306566714732,0.6546433568000793,0.0008100000559352338
63,1.239183391481185,0.6752786040306091,1.2430257982225004,0.6553948521614075,0.0008100000559352338
64,1.2351207134088364,0.6717325448989868,1.248282925868663,0.6548938751220703,0.0008100000559352338
65,1.2394058842064761,0.6631205677986145,1.2352207370717805,0.6610307693481445,0.0008100000559352338
66,1.2690818848460157,0.6600810289382935,1.219370842062096,0.6604045629501343,0.0008100000559352338
67,1.2252865079205328,0.6697061657905579,1.2197263812561938,0.664788007736206,0.0008100000559352338
68,1.2116199518047206,0.6666666865348816,1.2051289538583487,0.6654768586158752,0.0008100000559352338
69,1.2594168577513072,0.6636271476745605,1.1966040833605964,0.6659151911735535,0.0008100000559352338
70,1.2307445415972214,0.6752786040306091,1.1997415178577127,0.6696098446846008,0.0008100000559352338
71,1.2293052936638984,0.6661601066589355,1.185914881646398,0.6700482368469238,0.0008100000559352338
72,1.2180515578452578,0.6712259650230408,1.1754216035460925,0.6746195554733276,0.0008100000559352338
73,1.211983799572049,0.6793313026428223,1.1678452203982803,0.675809383392334,0.0007290000794455409
74,1.2111704279465758,0.6798378825187683,1.1457224046514376,0.6847642064094543,0.0007290000794455409
75,1.1893319852929467,0.6940222978591919,1.151481229844333,0.6823220252990723,0.0007290000794455409
76,1.2142755370492753,0.674265444278717,1.1336628186754236,0.6887720227241516,0.0007290000794455409
77,1.1937548338823405,0.6935157179832458,1.1390266505424795,0.6873316764831543,0.0007290000794455409
78,1.1836352983627396,0.6808510422706604,1.1356862827550418,0.6833239197731018,0.0007290000794455409
79,1.2079524648467337,0.6818642616271973,1.144972128809577,0.6832613348960876,0.0007290000794455409
80,1.1971800390106324,0.6854103207588196,1.1142051527649304,0.6925919055938721,0.0007290000794455409
81,1.2169113287205875,0.6793313026428223,1.097021177264578,0.7027365565299988,0.0007290000794455409
82,1.2280556306529793,0.674265444278717,1.1090834340094267,0.6933433413505554,0.0007290000794455409
83,1.1893741534956803,0.6879432797431946,1.071788923041211,0.7056797742843628,0.0006561000482179224
84,1.1980877921453241,0.6813576221466064,1.0808919086745346,0.7026739120483398,0.0006561000482179224
85,1.1784730795789755,0.6909827589988708,1.071068210244679,0.7070574164390564,0.0006561000482179224
86,1.2219049315805253,0.6757851839065552,1.0800221202085205,0.7042394876480103,0.0006561000482179224
87,1.166729761836739,0.6833840012550354,1.0883186007644876,0.6971006393432617,0.0006561000482179224
88,1.1938752596622302,0.6879432797431946,1.0695512661526905,0.7051161527633667,0.0006561000482179224
89,1.1704290840763452,0.6909827589988708,1.0552398405180181,0.7140710353851318,0.0006561000482179224
90,1.1697547569825657,0.6894630193710327,1.031427671133117,0.7172020673751831,0.0006561000482179224
91,1.1759428971927337,0.6894630193710327,1.0356142525159615,0.7173272967338562,0.0006561000482179224
92,1.1948772145863604,0.6879432797431946,1.040535353630365,0.7119418978691101,0.0005904900608584285
93,1.1934355458710815,0.6879432797431946,1.0236607274084086,0.7190181016921997,0.0005904900608584285
94,1.1885606472011516,0.6818642616271973,1.0273478114095087,0.7185171246528625,0.0005904900608584285
95,1.1727940984289213,0.6914893388748169,1.0162636672586765,0.7187675833702087,0.0005904900608584285
96,1.1689707627774735,0.6965551972389221,1.007677437061881,0.7258438467979431,0.0005314410664141178
97,1.1659371542471642,0.6899695992469788,0.9767580277500681,0.7357379794120789,0.0005314410664141178
98,1.143948676375995,0.6995947360992432,1.0059148101451603,0.724904477596283,0.0005314410664141178
99,1.175013384195809,0.6925025582313538,1.0021811246394186,0.7239025831222534,0.0005314410664141178
